date,amps(A),temp(F),dewpoint(F),humidity(%),wind,speed(mph),gust(mph),pressure(in),precip_rate(in),precip_accum(in)
2012-02-14 18:55:00,164.83,28.2,23.1,81,ENE,0,0,29.2,0,0
2012-02-14 19:05:00,169.52,26.1,21.9,84,ENE,0,0,29.2,0,0
2012-02-14 19:15:00,171.62,25.7,21.8,85,ENE,0,0,29.21,0,0
2012-02-14 19:20:00,166.33,26,22.1,85,ENE,0,0,29.21,0,0
2012-02-14 19:30:00,170.27,26.4,22.2,84,ENE,0,0,29.22,0,0
2012-02-14 19:40:00,166.42,26.4,22.2,84,ENE,0,0,29.22,0,0
2012-02-14 19:50:00,169.33,26.6,22.4,84,ENE,0,0,29.22,0,0
2012-02-14 20:00:00,172.35,27.2,22.7,83,ENE,0,0,29.22,0,0
2012-02-14 20:10:00,171.45,26.9,22.4,83,ENE,0,0,29.22,0,0
2012-02-14 20:15:00,168.1,26.9,22.7,84,ENE,0,0,29.23,0,0
2012-02-14 20:25:00,170.28,26.7,22.5,84,ENE,0,0,29.23,0,0
2012-02-14 20:30:00,172.6,26.6,22.4,84,ENE,0,0,29.23,0,0
2012-02-14 20:40:00,169.13,26.1,22.2,85,ENE,0,0,29.23,0,0
2012-02-14 20:45:00,170.64,26.1,22.2,85,ENE,0,0,29.24,0,0
2012-02-14 20:50:00,174.82,26.1,22.2,85,ENE,0,0,29.24,0,0
2012-02-14 21:00:00,170.64,25.8,22.2,86,ENE,0,0,29.24,0,0
2012-02-14 21:05:00,162.38,25.8,22.5,87,ENE,0,0,29.24,0,0
2012-02-14 21:15:00,166.57,25.7,22.4,87,ENE,0,0,29.24,0,0
2012-02-14 21:20:00,167.45,25.6,22.3,87,ENE,0,0,29.24,0,0
2012-02-14 21:30:00,167.94,25.6,22.3,87,ENE,0,0,29.24,0,0
2012-02-14 21:35:00,163.85,25.7,22.4,87,ENE,0,0,29.24,0,0
2012-02-14 21:45:00,165.02,25.8,22.2,86,ENE,0,0,29.25,0,0
2012-02-14 21:50:00,169.17,25.8,22.5,87,ENE,0,0,29.25,0,0
2012-02-14 22:00:00,166.77,25.7,22.4,87,ENE,0,0,29.25,0,0
2012-02-14 22:05:00,159.37,25.7,22.4,87,ENE,0,0,29.25,0,0
2012-02-14 22:15:00,164.04,25.8,22.5,87,ENE,0,0,29.25,0,0
2012-02-14 22:20:00,167.41,25.8,22.5,87,ENE,0,0,29.25,0,0
2012-02-14 22:30:00,161.04,25.8,22.2,86,ENE,0,0,29.26,0,0
2012-02-14 22:40:00,157.66,25.6,22.3,87,ENE,0,0,29.26,0,0
2012-02-14 22:50:00,158.02,25.6,22.8,89,ENE,0,0,29.26,0,0
2012-02-14 23:00:00,156.51,25.6,22.8,89,ENE,0,0,29.26,0,0
2012-02-14 23:05:00,155.53,25.6,23.1,90,ENE,0,0,29.26,0,0
2012-02-14 23:15:00,150.07,25.6,22.8,89,ENE,0,0,29.27,0,0
2012-02-14 23:20:00,149.77,25.6,22.8,89,ENE,0,0,29.27,0,0
2012-02-14 23:30:00,144.04,25.6,22.8,89,ENE,0,0,29.27,0,0
2012-02-14 23:40:00,141.45,25.6,22.8,89,ENE,0,0,29.27,0,0
2012-02-14 23:45:00,135.98,25.6,22.8,89,ENE,0,0,29.28,0,0
2012-02-14 23:55:00,143.96,25.6,22.8,89,ENE,0,0,29.28,0,0
2012-02-15 00:05:00,143.66,19.9,16.1,85,East,0,0,29.52,0,0
2012-02-15 00:10:00,141.88,19.9,15.8,84,ENE,0,0,29.52,0,0
2012-02-15 00:20:00,139.4,20,15.9,84,East,0,0,29.52,0,0
2012-02-15 00:25:00,146.1,20,15.9,84,East,0,0,29.52,0,0
2012-02-15 00:35:00,142.01,20.6,16.5,84,East,0,0,29.52,0,0
2012-02-15 00:40:00,141.02,21,16.6,83,East,0,0,29.52,0,0
2012-02-15 00:50:00,136.42,21.4,16.8,82,East,0,0,29.51,0,0
2012-02-15 01:00:00,138.17,21.4,16.5,81,ENE,0,0,29.51,0,0
2012-02-15 01:10:00,137.92,20.8,16.2,82,ENE,0,0,29.51,0,0
2012-02-15 01:20:00,137.32,21.1,16.5,82,East,0,0,29.51,0,0
2012-02-15 01:25:00,133.23,21,16.6,83,East,0,0,29.51,0,0
2012-02-15 01:35:00,133.61,20.6,16,82,East,0,0,29.51,0,0
2012-02-15 01:45:00,130.12,21,16.6,83,East,1,5,29.5,0,0
2012-02-15 01:55:00,132.91,21.3,16.4,81,East,6,7,29.5,0,0
2012-02-15 02:05:00,131.02,21.3,16.4,81,East,8,8,29.5,0,0
2012-02-15 02:10:00,132.38,21.4,16.8,82,East,7,7,29.5,0,0
2012-02-15 02:20:00,129.85,21.1,16.5,82,East,4,5,29.5,0,0
2012-02-15 02:30:00,131.58,21.6,17,82,ESE,8,8,29.49,0,0
2012-02-15 02:35:00,126.85,21.6,17,82,ESE,7,8,29.49,0,0
2012-02-15 02:45:00,129.83,22.1,17.2,81,ESE,8,10,29.5,0,0
2012-02-15 02:55:00,131.25,21.8,16.9,81,East,8,9,29.5,0,0
2012-02-15 03:05:00,131.49,21.6,17,82,East,9,10,29.49,0,0
2012-02-15 03:10:00,130.86,21.6,17,82,East,7,7,29.49,0,0
2012-02-15 03:31:00,131.83,21.8,17.2,82,ESE,10,11,29.48,0,0
2012-02-15 03:40:00,133,21.8,16.9,81,ESE,8,8,29.48,0,0
2012-02-15 03:51:00,130.4,21.6,17,82,ESE,6,10,29.47,0,0
2012-02-15 04:00:00,131.14,21.9,17,81,East,11,11,29.45,0,0
2012-02-15 04:06:00,129.89,21.9,16.4,79,East,12,12,29.45,0,0
2012-02-15 04:15:00,129.89,22.7,16.6,77,ENE,9,10,29.45,0,0
2012-02-15 04:21:00,126.88,22.9,16.2,75,NE,8,8,29.45,0,0
2012-02-15 04:30:00,128.71,22.9,16.2,75,ENE,8,10,29.44,0,0
2012-02-15 04:41:00,124.36,22.4,16,76,ENE,8,13,29.44,0,0
2012-02-15 04:50:00,126.08,21.4,15.3,77,NE,9,10,29.44,0,0
2012-02-15 05:00:00,128.21,21,14.9,77,NNE,5,5,29.44,0,0
2012-02-15 05:10:00,128.15,19.9,14.4,79,East,5,5,29.44,0,0
2012-02-15 05:16:00,133.41,19.9,14.4,79,ESE,3,5,29.43,0,0
2012-02-15 05:25:00,133.07,20.3,14.5,78,ENE,3,6,29.43,0,0
2012-02-15 05:31:00,135.04,20.3,14.2,77,ENE,3,3,29.43,0,0
2012-02-15 05:40:00,132.74,20,13.6,76,East,4,6,29.43,0,0
2012-02-15 05:46:00,132.01,20,13.9,77,NE,6,6,29.42,0,0
2012-02-15 05:55:00,133.31,19.9,13.3,75,NNE,7,8,29.42,0,0
2012-02-15 06:00:00,137.82,20,13.6,76,ENE,6,8,29.42,0,0
2012-02-15 06:10:00,139.71,19.9,13.6,76,NE,7,7,29.42,0,0
2012-02-15 06:15:00,136.15,19.7,13.7,77,NE,7,7,29.42,0,0
2012-02-15 06:25:00,140.43,19.4,13.4,77,ENE,2,4,29.42,0,0
2012-02-15 06:31:00,147.34,19.4,13.7,78,ESE,5,8,29.41,0,0
2012-02-15 06:40:00,140.72,19.7,14,78,ESE,12,15,29.41,0,0
2012-02-15 06:51:00,140.38,20,13.9,77,ESE,12,16,29.4,0,0
2012-02-15 07:00:00,148.53,20.3,13.6,75,NE,13,13,29.4,0,0
2012-02-15 07:06:00,153.33,19.5,13.2,76,ESE,11,13,29.4,0,0
2012-02-15 07:15:00,158.27,18.9,13.2,78,ESE,13,16,29.4,0,0
2012-02-15 07:21:00,159.77,19.2,13.5,78,ESE,14,14,29.4,0,0
2012-02-15 07:30:00,158.8,19.1,13.1,77,ESE,13,14,29.4,0,0
2012-02-15 07:40:00,162.99,19.2,13.2,77,SE,15,16,29.4,0,0
2012-02-15 07:45:00,156.64,19.7,13.7,77,SE,15,19,29.39,0,0
2012-02-15 07:56:00,154.44,20.5,14.4,77,ESE,14,18,29.39,0,0
2012-02-15 08:05:00,163.47,20.6,14.2,76,ESE,14,17,29.39,0,0
2012-02-15 08:15:00,168.06,20.2,13.8,76,ESE,14,14,29.38,0,0
2012-02-15 08:25:00,168.68,20,13.6,76,ESE,12,13,29.38,0,0
2012-02-15 08:35:00,163.6,19.4,13.1,76,ESE,13,13,29.38,0,0
2012-02-15 08:41:00,168.67,19.4,13.4,77,East,13,13,29.38,0,0
2012-02-15 08:50:00,168.22,19.5,12.9,75,ESE,13,14,29.37,0,0
2012-02-15 09:00:00,172.74,18.6,12.3,76,ESE,12,12,29.37,0,0
2012-02-15 09:10:00,174.39,18.6,12.3,76,ESE,12,12,29.37,0,0
2012-02-15 09:20:00,167.02,18.6,12,75,ESE,12,12,29.37,0,0
2012-02-15 09:26:00,156.45,18.1,11.5,75,East,12,12,29.37,0,0
2012-02-15 09:35:00,163.55,17.2,10.9,76,East,11,12,29.37,0,0
2012-02-15 09:40:00,171.78,16.7,10.4,76,East,12,13,29.37,0,0
2012-02-15 09:51:00,177.33,17.5,11.2,76,ESE,16,17,29.36,0,0
2012-02-15 10:00:00,171.9,18,11.4,75,ESE,18,18,29.36,0,0
2012-02-15 10:15:00,174.6,18.6,12,75,ESE,15,20,29.36,0,0
2012-02-15 10:25:00,175.99,18.8,12.5,76,ESE,17,18,29.36,0,0
2012-02-15 10:36:00,173.83,19.1,12.2,74,ESE,17,17,29.35,0,0
2012-02-15 10:45:00,179.79,18.4,11.8,75,East,15,17,29.36,0,0
2012-02-15 10:55:00,178.78,18.3,11.7,75,ENE,11,16,29.36,0,0
2012-02-15 11:01:00,175.99,19.1,12.5,75,ESE,9,14,29.35,0,0
2012-02-15 11:10:00,177.49,19.9,12.6,73,ESE,13,18,29.35,0,0
2012-02-15 11:21:00,176.98,18.8,12.2,75,ESE,16,18,29.34,0,0
2012-02-15 11:35:00,178.24,18.3,11.7,75,ENE,11,13,29.34,0,0
2012-02-15 11:50:00,176.63,17.8,11.5,76,East,12,13,29.34,0,0
2012-02-15 11:55:00,178.17,18.4,12.1,76,ESE,12,16,29.34,0,0
2012-02-15 12:10:00,174.67,17.3,11,76,East,14,14,29.34,0,0
2012-02-15 12:20:00,176.4,17.3,11.6,78,East,15,15,29.33,0,0
2012-02-15 12:30:00,177.32,0,0,255,,0,0,29.33,0,0
2012-02-15 12:40:00,170.91,0,0,255,,0,0,29.33,0,0
2012-02-15 12:51:00,169.98,18.6,12,75,East,13,13,29.32,0,0
2012-02-15 18:11:00,171.98,19.7,14,78,ESE,21,21,29.23,0,0
2012-02-15 18:20:00,175.87,19.5,13.8,78,ESE,20,24,29.23,0,0
2012-02-15 18:25:00,174.7,19.4,13.9,79,SE,20,24,29.23,0,0
2012-02-15 18:35:00,168.25,19.1,13.9,80,East,16,19,29.24,0,0
2012-02-15 18:40:00,173.65,19.1,13.9,80,SE,17,17,29.24,0,0
2012-02-15 18:51:00,173.36,20,14.8,80,ESE,15,15,29.23,0,0
2012-02-15 19:00:00,176,20.6,14.8,78,NE,9,10,29.25,0,0
2012-02-15 19:06:00,176.69,19.9,13.9,77,East,11,14,29.25,0,0
2012-02-15 19:15:00,175.24,19.9,13.6,76,East,5,9,29.25,0,0
2012-02-15 19:20:00,178.67,19.7,13.7,77,NNE,4,7,29.25,0,0
2012-02-15 19:30:00,177.09,20.2,14.1,77,SE,11,14,29.24,0,0
2012-02-15 19:36:00,176.91,20.3,14.5,78,ESE,15,17,29.24,0,0
2012-02-15 19:45:00,176.91,20.6,14.5,77,SE,19,22,29.23,0,0
2012-02-15 19:51:00,175.24,21.4,14.7,75,SE,19,20,29.23,0,0
2012-02-15 20:00:00,183.08,21.4,14.4,74,ESE,22,22,29.23,0,0
2012-02-15 20:06:00,176.52,21.1,14.1,74,ESE,22,22,29.23,0,0
2012-02-15 20:15:00,179.67,21.1,14.1,74,ESE,20,20,29.23,0,0
2012-02-15 20:26:00,176.7,20.5,14.1,76,ESE,23,23,29.23,0,0
2012-02-15 20:30:00,168.41,20.5,14.1,76,SE,24,24,29.23,0,0
2012-02-15 20:41:00,168.59,19.7,14,78,ESE,25,30,29.23,0,0
2012-02-15 20:45:00,166.86,19.9,14.1,78,SE,27,27,29.23,0,0
2012-02-15 20:50:00,167.2,20,14.2,78,SE,27,27,29.23,0,0
2012-02-15 20:55:00,167.4,20.6,14.5,77,SE,25,25,29.23,0,0
2012-02-15 21:06:00,166.23,20.3,14.5,78,SE,25,26,29.23,0,0
2012-02-15 21:15:00,166.47,20.8,15,78,SSE,24,25,29.23,0,0
2012-02-15 21:20:00,167.99,21.1,14.7,76,SE,24,24,29.23,0,0
2012-02-15 21:31:00,167.83,20.6,14.5,77,ESE,25,27,29.24,0,0
2012-02-15 21:40:00,164.61,20.6,14.2,76,ESE,25,27,29.24,0,0
2012-02-15 21:45:00,168.09,20.5,14.1,76,SE,25,25,29.24,0,0
2012-02-15 21:50:00,164.35,20.5,14.4,77,ESE,24,25,29.24,0,0
2012-02-15 22:00:00,165.56,20.2,14.4,78,SE,24,28,29.25,0,0
2012-02-15 22:05:00,169.71,20.2,14.1,77,ESE,24,28,29.25,0,0
2012-02-15 22:16:00,166.31,20.5,14.7,78,East,24,25,29.24,0,0
2012-02-15 22:25:00,168.99,20.6,15.1,79,ESE,22,25,29.24,0,0
2012-02-15 22:31:00,166.14,21,15.2,78,ESE,23,27,29.24,0,0
2012-02-15 22:41:00,164.45,20.6,15.1,79,ESE,23,23,29.24,0,0
2012-02-15 22:50:00,156.56,20.6,15.4,80,ESE,22,26,29.24,0,0
2012-02-15 22:56:00,157.08,20.6,15.7,81,ESE,20,21,29.24,0,0
2012-02-15 23:05:00,157.93,20.6,15.4,80,ESE,20,20,29.24,0,0
2012-02-15 23:16:00,159.28,20.8,15.6,80,ESE,17,20,29.25,0,0
2012-02-15 23:25:00,155.71,21.1,16.2,81,SE,15,17,29.25,0,0
2012-02-15 23:31:00,146.44,21.1,16.5,82,ESE,15,15,29.25,0,0
2012-02-15 23:40:00,152.23,21.1,16.7,83,ESE,15,15,29.25,0,0
2012-02-15 23:45:00,149.18,21.1,16.7,83,ESE,15,16,29.26,0,0
2012-02-15 23:56:00,147.28,20.8,16.7,84,ESE,16,18,29.26,0,0
2012-02-16 00:05:00,151.89,19.9,16.1,85,East,0,0,29.52,0,0
2012-02-16 00:10:00,148.91,19.9,15.8,84,ENE,0,0,29.52,0,0
2012-02-16 00:20:00,145.79,20,15.9,84,East,0,0,29.52,0,0
2012-02-16 00:25:00,147.02,20,15.9,84,East,0,0,29.52,0,0
2012-02-16 00:35:00,146.01,20.6,16.5,84,East,0,0,29.52,0,0
2012-02-16 00:40:00,141.07,21,16.6,83,East,0,0,29.52,0,0
2012-02-16 00:50:00,140.82,21.4,16.8,82,East,0,0,29.51,0,0
2012-02-16 01:00:00,143.45,21.4,16.5,81,ENE,0,0,29.51,0,0
2012-02-16 01:10:00,138.6,20.8,16.2,82,ENE,0,0,29.51,0,0
2012-02-16 01:20:00,138.3,21.1,16.5,82,East,0,0,29.51,0,0
2012-02-16 01:25:00,136.78,21,16.6,83,East,0,0,29.51,0,0
2012-02-16 01:35:00,143,20.6,16,82,East,0,0,29.51,0,0
2012-02-16 01:45:00,140.1,21,16.6,83,East,1,5,29.5,0,0
2012-02-16 01:55:00,138.57,21.3,16.4,81,East,6,7,29.5,0,0
2012-02-16 02:05:00,142.18,21.3,16.4,81,East,8,8,29.5,0,0
2012-02-16 02:10:00,138.82,21.4,16.8,82,East,7,7,29.5,0,0
2012-02-16 02:20:00,134.71,21.1,16.5,82,East,4,5,29.5,0,0
2012-02-16 02:30:00,139.76,21.6,17,82,ESE,8,8,29.49,0,0
2012-02-16 02:35:00,135.05,21.6,17,82,ESE,7,8,29.49,0,0
2012-02-16 02:45:00,134.63,22.1,17.2,81,ESE,8,10,29.5,0,0
2012-02-16 02:55:00,132.13,21.8,16.9,81,East,8,9,29.5,0,0
2012-02-16 03:05:00,135.15,21.6,17,82,East,9,10,29.49,0,0
2012-02-16 03:10:00,134.46,21.6,17,82,East,7,7,29.49,0,0
2012-02-16 03:31:00,132.82,21.8,17.2,82,ESE,10,11,29.48,0,0
2012-02-16 03:40:00,133.76,21.8,16.9,81,ESE,8,8,29.48,0,0
2012-02-16 03:51:00,132.3,21.6,17,82,ESE,6,10,29.47,0,0
2012-02-16 04:00:00,131.88,21.9,17,81,East,11,11,29.45,0,0
2012-02-16 04:06:00,131.75,21.9,16.4,79,East,12,12,29.45,0,0
2012-02-16 04:15:00,136.52,22.7,16.6,77,ENE,9,10,29.45,0,0
2012-02-16 04:21:00,132.31,22.9,16.2,75,NE,8,8,29.45,0,0
2012-02-16 04:30:00,131.89,22.9,16.2,75,ENE,8,10,29.44,0,0
2012-02-16 04:41:00,130.22,22.4,16,76,ENE,8,13,29.44,0,0
2012-02-16 04:50:00,132.33,21.4,15.3,77,NE,9,10,29.44,0,0
2012-02-16 05:00:00,133.34,21,14.9,77,NNE,5,5,29.44,0,0
2012-02-16 05:10:00,129.19,19.9,14.4,79,East,5,5,29.44,0,0
2012-02-16 05:16:00,137.18,19.9,14.4,79,ESE,3,5,29.43,0,0
2012-02-16 05:25:00,138.92,20.3,14.5,78,ENE,3,6,29.43,0,0
2012-02-16 05:31:00,133.34,20.3,14.2,77,ENE,3,3,29.43,0,0
2012-02-16 05:40:00,134.25,20,13.6,76,East,4,6,29.43,0,0
2012-02-16 05:46:00,132.81,20,13.9,77,NE,6,6,29.42,0,0
2012-02-16 05:55:00,139.68,19.9,13.3,75,NNE,7,8,29.42,0,0
2012-02-16 06:00:00,141.43,20,13.6,76,ENE,6,8,29.42,0,0
2012-02-16 06:10:00,141.17,19.9,13.6,76,NE,7,7,29.42,0,0
2012-02-16 06:15:00,139.24,19.7,13.7,77,NE,7,7,29.42,0,0
2012-02-16 06:25:00,142.12,19.4,13.4,77,ENE,2,4,29.42,0,0
2012-02-16 06:31:00,141.4,19.4,13.7,78,ESE,5,8,29.41,0,0
2012-02-16 06:40:00,139.86,19.7,14,78,ESE,12,15,29.41,0,0
2012-02-16 06:51:00,141.49,20,13.9,77,ESE,12,16,29.4,0,0
2012-02-16 07:00:00,148.07,20.3,13.6,75,NE,13,13,29.4,0,0
2012-02-16 07:06:00,152.86,19.5,13.2,76,ESE,11,13,29.4,0,0
2012-02-16 07:15:00,160.64,18.9,13.2,78,ESE,13,16,29.4,0,0
2012-02-16 07:21:00,164.67,19.2,13.5,78,ESE,14,14,29.4,0,0
2012-02-16 07:30:00,162.9,19.1,13.1,77,ESE,13,14,29.4,0,0
2012-02-16 07:40:00,160.63,19.2,13.2,77,SE,15,16,29.4,0,0
2012-02-16 07:45:00,159.44,19.7,13.7,77,SE,15,19,29.39,0,0
2012-02-16 07:56:00,161.79,20.5,14.4,77,ESE,14,18,29.39,0,0
2012-02-16 08:05:00,165.34,20.6,14.2,76,ESE,14,17,29.39,0,0
2012-02-16 08:15:00,165.51,20.2,13.8,76,ESE,14,14,29.38,0,0
2012-02-16 08:25:00,179.46,20,13.6,76,ESE,12,13,29.38,0,0
2012-02-16 08:35:00,177.78,19.4,13.1,76,ESE,13,13,29.38,0,0
2012-02-16 08:41:00,173.89,19.4,13.4,77,East,13,13,29.38,0,0
2012-02-16 08:50:00,172.02,19.5,12.9,75,ESE,13,14,29.37,0,0
2012-02-16 09:00:00,174.68,18.6,12.3,76,ESE,12,12,29.37,0,0
2012-02-16 09:10:00,174.87,18.6,12.3,76,ESE,12,12,29.37,0,0
2012-02-16 09:20:00,173.29,18.6,12,75,ESE,12,12,29.37,0,0
2012-02-16 09:26:00,178.62,18.1,11.5,75,East,12,12,29.37,0,0
2012-02-16 09:35:00,176,17.2,10.9,76,East,11,12,29.37,0,0
2012-02-16 09:40:00,179.97,16.7,10.4,76,East,12,13,29.37,0,0
2012-02-16 09:51:00,179.14,17.5,11.2,76,ESE,16,17,29.36,0,0
2012-02-16 10:00:00,177.03,18,11.4,75,ESE,18,18,29.36,0,0
2012-02-16 10:15:00,174.61,18.6,12,75,ESE,15,20,29.36,0,0
2012-02-16 10:25:00,185.6,18.8,12.5,76,ESE,17,18,29.36,0,0
2012-02-16 10:36:00,184.42,19.1,12.2,74,ESE,17,17,29.35,0,0
2012-02-16 10:45:00,183.11,18.4,11.8,75,East,15,17,29.36,0,0
2012-02-16 10:55:00,184.26,18.3,11.7,75,ENE,11,16,29.36,0,0
2012-02-16 11:01:00,184.99,19.1,12.5,75,ESE,9,14,29.35,0,0
2012-02-16 11:10:00,179.5,19.9,12.6,73,ESE,13,18,29.35,0,0
2012-02-16 11:21:00,176.95,18.8,12.2,75,ESE,16,18,29.34,0,0
2012-02-16 11:35:00,180.84,18.3,11.7,75,ENE,11,13,29.34,0,0
2012-02-16 11:50:00,182.38,17.8,11.5,76,East,12,13,29.34,0,0
2012-02-16 11:55:00,187.01,18.4,12.1,76,ESE,12,16,29.34,0,0
2012-02-16 12:10:00,181.28,17.3,11,76,East,14,14,29.34,0,0
2012-02-16 12:20:00,175.99,17.3,11.6,78,East,15,15,29.33,0,0
2012-02-16 12:30:00,179.36,0,0,255,,0,0,29.33,0,0
2012-02-16 12:40:00,176.75,0,0,255,,0,0,29.33,0,0
2012-02-16 12:51:00,175.94,18.6,12,75,East,13,13,29.32,0,0
2012-02-16 18:11:00,173.38,19.7,14,78,ESE,21,21,29.23,0,0
2012-02-16 18:20:00,164.46,19.5,13.8,78,ESE,20,24,29.23,0,0
2012-02-16 18:25:00,164.7,19.4,13.9,79,SE,20,24,29.23,0,0
2012-02-16 18:35:00,164.94,19.1,13.9,80,East,16,19,29.24,0,0
2012-02-16 18:40:00,169.6,19.1,13.9,80,SE,17,17,29.24,0,0
2012-02-16 18:51:00,174,20,14.8,80,ESE,15,15,29.23,0,0
2012-02-16 19:00:00,167.13,20.6,14.8,78,NE,9,10,29.25,0,0
2012-02-16 19:06:00,166.84,19.9,13.9,77,East,11,14,29.25,0,0
2012-02-16 19:15:00,169.84,19.9,13.6,76,East,5,9,29.25,0,0
2012-02-16 19:20:00,172.71,19.7,13.7,77,NNE,4,7,29.25,0,0
2012-02-16 19:30:00,165.96,20.2,14.1,77,SE,11,14,29.24,0,0
2012-02-16 19:36:00,165.14,20.3,14.5,78,ESE,15,17,29.24,0,0
2012-02-16 19:45:00,166.15,20.6,14.5,77,SE,19,22,29.23,0,0
2012-02-16 19:51:00,157.51,21.4,14.7,75,SE,19,20,29.23,0,0
2012-02-16 20:00:00,166.23,21.4,14.4,74,ESE,22,22,29.23,0,0
2012-02-16 20:06:00,169.06,21.1,14.1,74,ESE,22,22,29.23,0,0
2012-02-16 20:15:00,166.04,21.1,14.1,74,ESE,20,20,29.23,0,0
2012-02-16 20:26:00,163.56,20.5,14.1,76,ESE,23,23,29.23,0,0
2012-02-16 20:30:00,164.13,20.5,14.1,76,SE,24,24,29.23,0,0
2012-02-16 20:41:00,168.66,19.7,14,78,ESE,25,30,29.23,0,0
2012-02-16 20:45:00,176.66,19.9,14.1,78,SE,27,27,29.23,0,0
2012-02-16 20:50:00,166.03,20,14.2,78,SE,27,27,29.23,0,0
2012-02-16 20:55:00,166.96,20.6,14.5,77,SE,25,25,29.23,0,0
2012-02-16 21:06:00,165.26,20.3,14.5,78,SE,25,26,29.23,0,0
2012-02-16 21:15:00,164.88,20.8,15,78,SSE,24,25,29.23,0,0
2012-02-16 21:20:00,157.17,21.1,14.7,76,SE,24,24,29.23,0,0
2012-02-16 21:31:00,160.63,20.6,14.5,77,ESE,25,27,29.24,0,0
2012-02-16 21:40:00,160.81,20.6,14.2,76,ESE,25,27,29.24,0,0
2012-02-16 21:45:00,168.49,20.5,14.1,76,SE,25,25,29.24,0,0
2012-02-16 21:50:00,163.87,20.5,14.4,77,ESE,24,25,29.24,0,0
2012-02-16 22:00:00,160.71,20.2,14.4,78,SE,24,28,29.25,0,0
2012-02-16 22:05:00,161.21,20.2,14.1,77,ESE,24,28,29.25,0,0
2012-02-16 22:16:00,155.35,20.5,14.7,78,East,24,25,29.24,0,0
2012-02-16 22:25:00,157.4,20.6,15.1,79,ESE,22,25,29.24,0,0
2012-02-16 22:31:00,153.93,21,15.2,78,ESE,23,27,29.24,0,0
2012-02-16 22:41:00,156.57,20.6,15.1,79,ESE,23,23,29.24,0,0
2012-02-16 22:50:00,156.43,20.6,15.4,80,ESE,22,26,29.24,0,0
2012-02-16 22:56:00,156.09,20.6,15.7,81,ESE,20,21,29.24,0,0
2012-02-16 23:05:00,151.01,20.6,15.4,80,ESE,20,20,29.24,0,0
2012-02-16 23:16:00,153.46,20.8,15.6,80,ESE,17,20,29.25,0,0
2012-02-16 23:25:00,151.96,21.1,16.2,81,SE,15,17,29.25,0,0
2012-02-16 23:31:00,152.71,21.1,16.5,82,ESE,15,15,29.25,0,0
2012-02-16 23:40:00,150.46,21.1,16.7,83,ESE,15,15,29.25,0,0
2012-02-16 23:45:00,149.32,21.1,16.7,83,ESE,15,16,29.26,0,0
2012-02-16 23:56:00,143.06,20.8,16.7,84,ESE,16,18,29.26,0,0
2012-02-17 00:05:00,139.15,20.6,16.8,85,ESE,17,19,29.26,0,0
2012-02-17 00:11:00,142.85,20.6,16.8,85,SE,20,20,29.26,0,0
2012-02-17 00:20:00,140.19,20.5,16.7,85,SE,23,28,29.25,0,0
2012-02-17 00:26:00,141.38,20.5,16.7,85,SE,23,23,29.25,0,0
2012-02-17 00:36:00,140.05,20,16.2,85,ESE,23,27,29.25,0,0
2012-02-17 00:45:00,137,20,16.5,86,ESE,23,27,29.25,0,0
2012-02-17 00:50:00,134.32,19.9,16.4,86,SE,23,23,29.25,0,0
2012-02-17 01:01:00,135.75,19.9,16.4,86,ESE,22,24,29.25,0,0
2012-02-17 01:10:00,136.4,19.9,16.4,86,ESE,21,21,29.25,0,0
2012-02-17 01:15:00,140.27,19.9,16.4,86,ESE,21,24,29.25,0,0
2012-02-17 01:26:00,138.82,20,16.5,86,SE,21,22,29.25,0,0
2012-02-17 01:35:00,134.25,20,16.5,86,SE,21,21,29.26,0,0
2012-02-17 01:41:00,135.96,20,16.5,86,SE,20,20,29.26,0,0
2012-02-17 01:50:00,132.99,20.2,16.7,86,ESE,20,22,29.26,0,0
2012-02-17 01:55:00,130.77,20.3,16.8,86,SE,20,21,29.26,0,0
2012-02-17 02:06:00,133.95,20.2,17,87,ESE,20,22,29.26,0,0
2012-02-17 02:15:00,130.8,20.5,17,86,ESE,19,20,29.27,0,0
2012-02-17 02:21:00,136.26,20.8,17.3,86,East,18,18,29.27,0,0
2012-02-17 02:30:00,133.32,21,17.2,85,ESE,15,20,29.27,0,0
2012-02-17 02:35:00,131,21,17.2,85,ESE,16,20,29.27,0,0
2012-02-17 02:46:00,135.34,21.3,17.2,84,SE,17,18,29.27,0,0
2012-02-17 02:55:00,129.19,21.3,17.2,84,SE,16,21,29.27,0,0
2012-02-17 03:00:00,131.71,21.3,17.5,85,ESE,16,16,29.27,0,0
2012-02-17 03:11:00,128.1,21.6,17.5,84,ESE,15,15,29.27,0,0
2012-02-17 03:20:00,120.04,21.8,17.7,84,ESE,15,15,29.27,0,0
2012-02-17 03:26:00,125.05,21.6,17.5,84,ESE,13,15,29.27,0,0
2012-02-17 03:35:00,130.34,21.9,17.5,83,ESE,13,16,29.28,0,0
2012-02-17 03:46:00,131.16,22.2,17.8,83,ESE,12,13,29.28,0,0
2012-02-17 03:55:00,126.84,22.1,17.7,83,ESE,11,14,29.28,0,0
2012-02-17 04:01:00,132.44,22.2,17.8,83,ESE,11,11,29.28,0,0
2012-02-17 04:10:00,132.67,22.2,17.8,83,ESE,12,12,29.28,0,0
2012-02-17 04:15:00,123.18,22.1,17.7,83,SE,12,14,29.28,0,0
